,C1,C2,C3,C4,IN2,IN3,IN4,IN5,AL2,AL3,AL4,AL5,ALIN2,ALIN3,ALIN4,ALIN5
Dapma7bEVm001194,66.13107098,47.11416968,28.96502649,62.99323908,55.08248626,35.64547116,67.92101108,0,50.17333926,31.75330323,56.49698842,74.30100186,29.77867844,52.38769789,52.97876755,102.2785443
Dapma7bEVm001195,1000.686645,1003.317659,1112.471573,939.0192172,839.4570906,980.2504568,1042.439866,978.8083472,988.550387,1077.422427,1054.209763,1032.508737,875.9894575,930.0963411,1220.510852,943.9457315
Dapma7bEVm001196,153.3368789,127.4224134,148.0434687,129.3461176,188.382103,208.5260063,237.2313575,323.8162953,287.4796736,228.8427716,132.2269942,186.0276936,224.5808666,200.9626443,224.9098622,239.7153381
Dapma7bEVm001197,138.0758625,220.5799762,91.18619451,171.3416103,171.8573571,194.2678178,115.1704101,137.9898986,181.7088503,221.1781811,117.8022312,116.6800918,194.8021881,197.5273855,150.9395075,284.4622013
Dapma7bEVm001199,62.49749565,71.7420311,46.12948664,99.10936282,41.86268956,82.87572044,71.858461,117.7513801,85.43028036,144.5322768,85.34651443,134.8425589,76.92825264,121.0928754,95.96154121,137.4367939
Dapma7bEVm001200,154.790309,216.2968699,237.0841057,167.142061,171.8573571,165.7514409,221.4815579,255.7412787,162.0463254,30.65836174,253.6354161,211.345072,197.2837447,138.2691698,228.9082598,168.3334374
Dapma7bEVm001201,135.8957173,147.7671685,159.8440351,118.4272895,127.7913681,149.7109789,125.0140349,103.0324576,98.99064232,188.3299364,72.12381501,83.65742432,131.5224964,123.6693196,122.9507247,129.9789833
Dapma7bEVm001202,312.4874782,422.9567505,326.1247427,543.4216758,501.250625,489.2340916,522.6964766,597.9562271,475.9687049,319.7229153,751.2897397,674.2127947,609.2221298,553.0766793,701.7187701,737.25784
Dapma7bEVm001204,287.052451,155.2626046,196.3185129,197.3788158,211.5167472,182.6830397,195.8881334,112.2317842,204.7614656,177.3805215,205.5528728,166.7644708,184.875962,213.8448651,208.916272,188.576066
Dapma7bEVm001205,25.4350273,0,7.509451313,20.15783651,22.03299451,29.4075137,24.60906198,42.31690223,0,0,36.0619075,15.41057816,0,0,21.99118653,0
Dapma7bEVm001206,734.7089314,618.9088653,470.9498752,969.255972,1926.785369,2725.09627,1091.65799,1672.437571,1092.965174,1498.974901,1529.024878,1836.610691,3363.749886,2324.811445,2069.170732,2038.113075
Dapma7bEVm001207,77.75851203,23.55708484,169.4990439,115.9075599,46.26928846,72.18207909,52.17121141,77.2743432,63.73370122,71.1711969,99.77127743,86.40931328,156.3380618,58.39940092,39.98397551,0
Dapma7bEVm001208,339.3759357,330.8699643,307.8875038,385.5186232,475.9126813,446.4595262,411.4635164,334.8554872,372.909954,297.8240855,393.0747918,367.6523648,402.012159,374.4432177,332.8665961,444.2724267
Dapma7bEVm001209,529.0485678,445.4430588,623.284459,604.7350952,445.066489,589.0414108,669.366486,610.8352843,436.6436552,390.8941122,504.8667051,612.570482,358.5849196,536.7591996,590.7632381,481.5614793
Dapma7bEVm001210,891.6793856,852.3381605,655.4678217,971.7757015,640.0584904,768.1599034,875.0982442,831.6191221,1221.110595,688.7181977,1086.665479,989.0288915,830.0806615,1099.282841,942.6222225,1015.327632
Dapma7bEVm001211,149.7033035,157.4041578,173.790159,194.8590862,181.7722047,163.0780305,207.7004832,228.143299,149.8419997,216.7984152,176.7033468,148.6020037,212.1730839,151.1513906,204.9178745,197.099278
Dapma7bEVm001212,631.5153921,670.3061413,816.3846356,991.933538,868.0999835,967.7745419,924.3163681,494.9237695,872.6092923,602.2178199,1096.281988,1052.872715,652.6493692,884.579161,1241.502439,608.3442581
Dapma7bEVm001213,146.7964433,143.4840622,37.54725656,21.83765621,380.0691552,24.95182981,293.3400189,108.5520535,200.693357,268.2606652,0,130.9899144,151.3749487,66.98754812,262.8946389,1.065401503
Dapma7bEVm001214,45.78304914,55.68038234,137.3156811,68.87260806,67.20063324,61.48843774,99.42061042,103.0324576,73.90397269,99.63967566,94.9630231,74.30100186,65.76124822,71.28162171,65.97355958,96.95153676
Dapma7bEVm001215,223.8282402,301.9589966,281.0680348,257.0124154,405.4070989,380.5154046,433.1194909,290.6987197,284.7676012,368.9952824,218.7755722,223.4533834,245.6740971,295.4322635,321.8710028,307.9010343
Dapma7bEVm001216,57.41049019,54.60960576,48.27504415,61.31341937,51.77753709,85.54913077,64.96792364,169.2676089,67.12379171,107.3042661,81.74032368,70.44835732,76.92825264,60.97584508,80.9675504,41.55065861
Dapma7bEVm001217,170.0513254,170.2534768,194.1729554,267.0913337,194.9920014,187.1387236,169.3103465,172.9473395,144.4178549,210.2287662,274.070497,225.6548945,205.9691925,157.1630937,208.916272,104.4093473
Dapma7bEVm001218,3.633575328,12.849319,39.69281408,11.75873796,30.84619231,19.60500914,44.29631157,0,7.458199079,96.35485119,18.03095375,12.65868921,7.44466961,25.76444158,16.99318959,22.37343156
Dapma7bEVm001219,9.447295854,12.849319,0,6.719278835,12.11814698,19.60500914,41.34322413,0,7.458199079,51.46225007,0,7.705289082,8.685447879,10.30577663,19.99198775,6.392409017
Dapma7bEVm001220,1181.638697,1368.452474,1167.18329,1860.400327,1454.177637,1753.757181,2407.750625,1269.507067,1741.150476,1602.994343,1962.969832,2329.749192,1542.287388,2047.414291,3113.752093,1165.549244
Dapma7bEVm001221,24433.61394,25394.53746,31656.6284,25543.33849,31038.98101,26367.84615,31291.89886,27379.03574,26933.59093,18806.71505,31919.5964,28960.32902,27338.06759,31180.98602,34835.03906,30260.59888
Dapma7bEVm001222,94.47295854,81.37902035,125.5151148,83.15107558,72.70888187,113.1743709,129.9358473,82.79393914,86.78631656,98.54473417,81.74032368,101.8198914,93.05837013,88.4579161,76.96915285,74.5781052
Dapma7bEVm001223,379.3452643,209.8722104,360.453663,394.7576316,377.8658558,317.2446933,543.3680886,253.9014134,408.1668951,425.9322399,254.8374797,322.5213859,414.4199416,337.5141847,579.7676448,301.5086253
Dapma7bEVm001224,9.447295854,6.424659501,4.291115036,4.199549272,19.82969505,8.02023101,34.45268678,0,25.08666963,31.75330323,7.212381501,6.604533499,2.481556537,17.17629439,25.98958408,0
Dapma7bEVm001225,30.52203276,19.2739785,25.74669022,37.79594345,71.60723214,0,18.70288711,0,0,6.569648945,4.808254334,7.705289082,21.09323056,24.04681214,13.99439143,0
Dapma7bEVm001226,34.88232315,35.33562726,35.40169905,43.67531243,40.76103983,59.70616418,49.21812397,101.1925923,108.4828957,68.98131392,66.11349709,55.03777916,52.11268727,88.4579161,46.98117122,86.29752173
Dapma7bEVm001227,0,6.424659501,77.24007065,43.67531243,20.93134478,34.75433438,10.82798727,11.03919189,0,119.3486225,0,3.302266749,7.44466961,9.446961914,10.99559326,18.11182555
Dapma7bEVm001228,492.7128145,432.5937397,625.4300165,488.8275353,560.7397102,632.707113,579.7895004,660.5116478,579.7054739,531.046623,420.7222542,520.6573908,409.4568286,407.9369917,645.7412044,532.7007514
Dapma7bEVm001229,37.06246835,53.53882918,18.2372389,29.3968449,56.18413599,49.90365962,28.5465119,0,21.69657914,16.42412236,1.202063583,14.30982258,45.90879593,41.22310653,15.9935902,17.04642405
Dapma7bEVm001230,85.02566269,88.87445643,98.69564582,82.31116573,69.40393269,67.72639519,70.87409852,14.71892251,48.81730306,63.50660647,48.08254334,50.08437903,81.89136571,53.2465126,65.97355958,34.09284809
Dapma7bEVm001231,254.350273,294.4635605,237.0841057,223.4160213,261.0909849,285.1637692,317.9490808,231.8230296,261.0369678,349.2863356,265.656052,244.9181173,290.3421148,317.7614462,348.8601863,511.3927214
Dapma7bEVm001232,215.8343745,866.2582561,1273.388387,553.500594,1936.700217,1328.684937,1793.508437,1034.004307,776.3307223,2078.19895,972.469439,942.2467792,1462.877578,1160.258686,983.6057974,1061.139897
Dapma7bEVm001233,203.4802184,209.8722104,319.6880702,272.9707027,258.8876854,287.8371796,184.0757836,259.4210093,220.3558819,193.8046439,248.8271618,226.7556501,162.5419532,145.9985023,215.9134677,275.9389892
Dapma7bEVm001234,642.4161181,490.4156753,340.0708666,365.3607867,328.2916181,362.692669,356.3392175,735.9461257,610.8943064,717.1866765,706.8133871,528.3626799,485.1443029,592.5821564,290.8834218,495.4116988
Dapma7bEVm001235,29.06860263,14.99087217,42.91115036,20.99774636,51.77753709,36.53660793,21.65597455,0,27.79874202,65.69648945,0,7.705289082,39.70490459,24.90562686,11.99519265,27.70043907
Dapma7bEVm001236,47.96319434,34.26485067,13.94612387,43.67531243,107.9616731,8.911367789,38.3901367,25.7581144,35.2569411,2.189882982,43.27428901,41.82871216,38.46412632,22.32918271,63.97436081,2.130803006
Dapma7bEVm001237,494.8929597,439.0183993,429.1115036,487.1477155,389.9840027,472.3024928,504.9779519,546.4399983,429.1854561,498.1983783,497.6543236,471.1233896,344.9363586,330.643667,456.8169202,271.6773832
Dapma7bEVm001238,432.3954641,375.8425808,468.8043177,445.1522228,446.1681387,441.1127055,507.9310394,272.3000665,360.7056282,342.7166866,259.645734,343.9861197,326.3246846,299.7263371,475.8093085,346.2554884
Dapma7bEVm001239,22.52816704,17.13242534,13.94612387,6.719278835,14.32144643,30.29865048,26.57778694,44.15676754,18.30648865,9.854473417,32.45571675,15.96095596,14.88933922,0,8.996394489,17.04642405
Dapma7bEVm001240,414.2275874,259.1279332,538.534937,372.9199753,424.1351442,450.0240733,318.9334433,174.7872049,321.3805785,211.3237077,274.070497,375.9080317,511.2006466,284.2676721,668.7319903,327.0782614
Dapma7bEVm001241,17.44116158,13.92009559,10.72778759,41.15558286,22.03299451,18.71387236,12.79671223,25.7581144,11.52630767,5.474707454,28.849526,14.30982258,26.05634364,18.89392383,11.99519265,26.63503757
Dapma7bEVm001242,1041.382689,1070.776584,1279.825059,1254.825322,1303.251625,1306.406518,1009.955904,1284.225989,947.8693011,936.1749746,1108.302624,1176.157341,1150.201455,1083.824176,1259.495228,1198.576691
Dapma7bEVm001243,120.6347009,63.17581843,115.860106,83.99098544,196.0936511,209.417143,183.0914212,106.7121882,162.7243435,124.8233299,98.56921385,101.8198914,137.7263878,109.0694694,125.9495228,157.6794224
Dapma7bEVm001244,126.4484214,530.0344089,3916.715249,745.0000408,1499.345276,2234.079905,730.3969597,222.623703,153.9101083,3041.747461,242.8168439,212.9962053,784.1718656,1305.398374,248.9002475,1121.867782
Dapma7bEVm001245,11.62744105,0,35.40169905,15.11837738,19.82969505,26.73410337,8.859262315,0,15.59441626,83.2155533,12.02063583,11.55793362,7.44466961,4.294073597,0.999599388,15.98102254
Dapma7bEVm001246,18.89459171,11.77854242,10.72778759,16.79819709,24.23629396,8.911367789,19.68724959,0,16.95045245,31.75330323,0,3.302266749,19.85245229,26.6232563,11.99519265,1.065401503
Dapma7bEVm001247,37.78918342,47.11416968,54.71171671,53.75423068,61.69238461,46.3391125,53.15557389,31.27771034,44.07117638,39.41789367,50.48667051,49.53400124,21.09323056,20.61155327,24.98998469,12.78481803
Dapma7bEVm001248,58.86392032,71.7420311,153.4073625,99.10936282,62.79403434,97.1339089,62.99919868,49.67636349,47.46126687,19.70894683,73.32587859,89.71158003,26.05634364,45.51718013,89.96394489,83.10131722
Dapma7bEVm001249,63.22421072,67.45892476,71.87617685,47.8748617,76.01383104,46.3391125,53.15557389,1.839865314,113.9070405,81.02567032,87.75064159,50.08437903,45.90879593,48.09362429,67.97275836,87.36292323
Dapma7bEVm001250,68.31121618,125.2808603,46.12948664,83.99098544,109.0633228,101.5895928,61.03047372,31.27771034,94.92253373,28.46847876,24.04127167,90.81233561,59.55735688,36.07021822,45.98157183,39.4198556
Dapma7bEVm001251,13.80758625,9.636989252,129.8062298,18.4780168,13.2197967,32.97206082,6.890537356,27.59797971,15.59441626,31.75330323,0,7.154911291,22.33400883,21.47036799,13.99439143,44.74686312
Dapma7bEVm001252,2.180145197,18.20320192,96.55008831,42.83540257,201.6018997,174.6628087,114.1860476,0,14.91639816,741.2753893,9.616508668,23.66624504,158.8196184,277.3971544,25.98958408,138.5021954
Dapma7bEVm001253,37.78918342,18.20320192,13.94612387,45.35513214,18.72804533,34.75433438,38.3901367,62.55542069,25.08666963,13.13929789,14.424763,21.46473387,39.70490459,27.48207102,27.98878285,44.74686312
Dapma7bEVm001254,9519.967361,12474.5472,8730.27354,9002.153819,10300.42493,10390.65484,9076.806422,14604.85086,16616.86755,10616.55269,17040.45336,13521.68158,15187.126,17532.7025,12322.06165,20126.49979
Dapma7bEVm001255,44.32961901,176.6781363,712.325096,198.2187256,1031.144143,1195.01442,410.4791539,266.7804706,105.7708233,2402.301631,144.24763,153.0050261,923.1390317,1646.347817,190.923483,1549.093785
Dapma7bEVm001256,346.6430863,262.340263,361.5264418,305.727187,280.9206799,278.9258118,267.7465944,404.7703691,271.8852573,239.7921865,265.656052,279.5919181,251.8779885,230.1623448,288.884223,188.576066
Dapma7bEVm001257,45.05633407,41.76028676,47.20226539,47.03495185,45.16763874,42.77456539,54.13993637,75.43447789,21.69657914,32.84824472,61.30524276,37.97606762,40.94568286,23.18799742,25.98958408,39.4198556
Dapma7bEVm001258,105.3736845,120.9977539,177.0084952,125.9864782,68.30228297,109.6098238,100.4049729,93.83313103,136.9596558,70.07625541,121.4084219,91.91309119,76.92825264,71.28162171,111.9551314,36.2236511
Dapma7bEVm001259,5.08700546,4.283106334,4.291115036,3.359639418,5.508248626,2.673410337,15.74979967,0,0,13.13929789,14.424763,4.953400124,6.203891342,6.011703036,8.996394489,12.78481803
Dapma7bEVm001260,263.7975688,271.9772522,281.0680348,328.4047531,310.6652225,333.2851553,288.4182065,353.2541403,374.2659902,487.2489634,217.5735086,243.2669839,287.8605583,407.9369917,484.805703,197.099278
Dapma7bEVm001261,416.4077326,498.9818879,455.9309726,528.3032984,460.4895852,485.6695445,513.8372142,452.6068673,483.4269039,326.2925643,455.5820981,441.9533666,455.3656245,383.8901796,473.8101097,312.1626403
Dapma7bEVm001262,139.5292926,112.4315413,142.6795749,177.2209793,96.94517582,176.4450822,120.0922225,103.0324576,231.2041715,122.633447,114.1960404,108.9748027,135.2448313,148.5749465,177.928691,141.6983999
Dapma7bEVm001263,495.6196748,525.7513025,480.604884,431.7136652,955.1303118,676.3728152,1100.517252,1251.108414,732.2595459,855.1493043,1010.935474,923.5339343,442.9578418,619.2054127,1038.583764,495.4116988
Dapma7bEVm001264,6927.774721,6005.985857,6631.918288,6522.739929,9065.475589,8324.999788,10735.4572,8036.531693,8678.631656,8341.264277,8416.849212,8959.600069,10850.60596,10057.57918,9914.026727,11202.6968
Dapma7bEVm001265,142.4361529,174.5365831,209.191858,187.2998975,242.3629396,180.9007661,220.4971954,114.0716495,141.0277644,261.6910163,227.1900173,223.4533834,236.9886493,207.8331621,193.9222812,155.5486194
Dapma7bEVm001266,5.813720526,14.99087217,113.7145485,41.99549272,63.89568406,47.23024928,24.60906198,0,7.458199079,130.2980374,39.66809826,24.21662283,8.685447879,21.47036799,4.997996938,18.11182555
Dapma7bEVm001267,117.0011256,130.6347432,337.9253091,145.3044048,150.9260124,164.8603041,167.3416215,62.55542069,88.82037085,111.6840321,78.13413293,98.51762469,140.2079443,101.3401369,137.9447155,89.49372624
Dapma7bEVm001269,3.633575328,20.34475509,7.509451313,17.63810694,3.304949176,14.25818846,4.921812397,0,19.66252484,22.99377131,18.03095375,13.75944479,0,1.717629439,5.997596326,28.76584058
Dapma7bEVm001270,127.1751365,148.8379451,86.89507948,188.1398074,133.2996168,182.6830397,193.9194084,49.67636349,155.9441626,168.6209896,169.4909653,156.8576706,95.53992666,146.857317,159.935902,227.9959216
Dapma7bEVm001271,72.67150657,68.52970135,91.18619451,77.2717066,111.2666223,65.05298486,71.858461,45.99663286,82.04018987,81.02567032,85.34651443,69.89797953,40.94568286,54.10532732,82.96674917,74.5781052
Dapma7bEVm001272,9.447295854,47.11416968,33.25614153,21.83765621,18.72804533,22.27841947,23.62469951,23.91824909,23.73063343,8.759531926,9.616508668,4.953400124,18.61167403,17.17629439,7.996795101,40.48525711
Dapma7bEVm001273,215.1076594,234.5000718,149.1162475,184.780168,203.8051992,214.7639637,188.0132336,66.23515131,125.4333481,156.5766332,212.7652543,178.3224045,168.7458445,134.833911,203.9182751,204.5570885
Dapma7bEVm001274,13.08087118,10.70776584,31.11058401,15.95828723,30.84619231,2.673410337,8.859262315,0,11.52630767,0,0,8.255666874,0,5.152888317,6.997195713,31.96204508
Dapma7bEVm001275,2.906860263,16.06164875,37.54725656,16.79819709,26.43959341,22.27841947,23.62469951,0,15.59441626,41.60777665,0,6.604533499,26.05634364,5.152888317,11.99519265,31.96204508
Dapma7bEVm001276,271.7914346,699.2171091,385.1275745,47.03495185,299.6487253,75.7466262,196.8724959,283.3392584,282.0555288,176.28558,18.03095375,179.4231601,663.8163736,120.2340607,563.7740546,124.6519758
Dapma7bEVm001277,3.633575328,0,66.51228306,15.95828723,14.32144643,10.69364135,1.968724959,0,0,25.18365429,14.424763,13.209067,0,5.152888317,4.997996938,12.78481803
Dapma7bEVm001278,235.4556813,338.3654004,390.4914683,291.4487195,261.0909849,310.115599,339.6050554,222.623703,211.5416466,261.6910163,298.1117687,328.0251638,290.3421148,218.9977535,329.8677979,261.0233682
Dapma7bEVm001279,106.8271147,116.7146476,47.20226539,139.4250358,62.79403434,53.46820673,135.8420222,104.8723229,57.63153834,113.873915,109.3877861,70.99873511,105.4661528,85.02265722,159.935902,26.63503757
Dapma7bEVm001280,6740.282234,11555.82089,19305.72655,9984.008439,10930.56857,8475.601904,10050.34091,10159.73627,6119.791353,6074.735391,10531.27905,7857.74373,6078.572737,6130.219467,7153.133218,8316.524131
Dapma7bEVm001281,393.1528505,601.7764399,876.4602461,689.5659905,526.5885687,608.64642,614.2421871,643.95286,484.7829401,268.2606652,590.2132195,480.4798121,344.9363586,450.8777277,500.7992932,432.5530101
Dapma7bEVm001282,487.6258091,466.8585904,345.4347604,343.5231304,464.8961841,399.2292769,510.8841268,263.1007399,428.507438,443.4513038,414.7119363,397.3727655,538.4977685,485.2303165,418.8321434,365.4327155
Dapma7bEVm001283,14.53430131,16.06164875,13.94612387,35.27621388,45.16763874,7.129094231,15.74979967,34.95744097,19.66252484,18.61400534,0,4.403022333,21.09323056,8.588147194,30.98758102,5.327007514
Dapma7bEVm001284,78.4852271,54.60960576,124.442336,47.03495185,201.6018997,90.89595145,84.65517323,77.2743432,58.30955644,52.55719156,78.13413293,124.9357587,38.46412632,57.5405862,74.96995407,77.77430971
Dapma7bEVm001285,14.53430131,0,1.072778759,0.839909854,449.4730879,249.5182981,252.9811572,207.9047805,179.674796,229.9377131,282.4849421,225.6548945,39.70490459,63.55228924,251.8990457,52.20467364
Dapma7bEVm001286,342.2827959,312.6667624,507.424353,495.5468141,374.5609066,379.6242678,385.8700919,333.0156219,462.4083429,298.919027,363.0232022,464.5188561,540.979325,477.500984,658.7359965,287.6584058
